artist1,probability_of_artist1,artist2,probability_of_artist2,shared_probability,pmi_score,pages,paragraphs,volume,pmi_activity,start,end
"Clovio, Don Giulio",0.0005717552887364208,"Torri, Bartolommeo",0.0005717552887364208,1.0,10.772314573921653,[264],['392.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Sant' Agnolo, Francesco",0.0005717552887364208,"Zucchero, Ottaviano",0.0005717552887364208,1.0,10.772314573921653,[216],['265.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Zucchero, Ottaviano",0.0005717552887364208,"Sant' Agnolo, Francesco",0.0005717552887364208,1.0,10.772314573921653,[216],['265.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bembi, Bonifazio",0.0005717552887364208,"Melone, Altobello da",0.0005717552887364208,1.0,10.772314573921653,[43],['60.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Melone, Altobello da",0.0005717552887364208,"Bembi, Bonifazio",0.0005717552887364208,1.0,10.772314573921653,[43],['60.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tedesco, Jacopo (Lapo)",0.0011435105774728416,Buono,0.0005717552887364208,0.5,9.772314573921653,[14],['17.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Buono,0.0005717552887364208,"Tedesco, Jacopo (Lapo)",0.0011435105774728416,1.0,9.772314573921653,[14],['17.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Bonaccorso",0.0011435105774728416,Polycletus,0.0005717552887364208,0.5,9.772314573921653,[160],['143.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Valdambrina, Francesco di",0.0005717552887364208,"Colle, Simone da (Simone de' Bronzi)",0.0011435105774728416,1.0,9.772314573921653,[200],['180.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Colle, Simone da (Simone de' Bronzi)",0.0011435105774728416,"Valdambrina, Francesco di",0.0005717552887364208,0.5,9.772314573921653,[200],['180.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Galassi, Galasso (Galasso Ferrarese)",0.0005717552887364208,"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,1.0,9.772314573921653,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Cristofano,0.0005717552887364208,"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,1.0,9.772314573921653,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,"Galassi, Galasso (Galasso Ferrarese)",0.0005717552887364208,0.5,9.772314573921653,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,Cristofano,0.0005717552887364208,0.5,9.772314573921653,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,Simone,0.0005717552887364208,0.5,9.772314573921653,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,"Verona, Sebeto da",0.0005717552887364208,0.5,9.772314573921653,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Simone,0.0005717552887364208,"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,1.0,9.772314573921653,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Moccio,0.0005717552887364208,Duccio,0.0011435105774728416,1.0,9.772314573921653,[10],['7.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Duccio,0.0011435105774728416,Moccio,0.0005717552887364208,0.5,9.772314573921653,[10],['7.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Polycletus,0.0005717552887364208,"Ghiberti, Bonaccorso",0.0011435105774728416,1.0,9.772314573921653,[160],['143.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cellini, Baccio",0.0011435105774728416,"Linaiuolo, Berto",0.0005717552887364208,0.5,9.772314573921653,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cellini, Baccio",0.0011435105774728416,"Camicia, Chimenti",0.0005717552887364208,0.5,9.772314573921653,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Linaiuolo, Berto",0.0005717552887364208,"Cellini, Baccio",0.0011435105774728416,1.0,9.772314573921653,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Camicia, Chimenti",0.0005717552887364208,"Cellini, Baccio",0.0011435105774728416,1.0,9.772314573921653,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Zevio, Aldigieri (Altichiero) da",0.0011435105774728416,"Verona, Sebeto da",0.0005717552887364208,0.5,9.772314573921653,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Verona, Sebeto da",0.0005717552887364208,"Zevio, Aldigieri (Altichiero) da",0.0011435105774728416,1.0,9.772314573921653,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Verona, Sebeto da",0.0005717552887364208,"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,1.0,9.772314573921653,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caraglio, Giovanni Jacopo",0.0011435105774728416,Baviera,0.0005717552887364208,0.5,9.772314573921653,[109],['187.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Baviera,0.0005717552887364208,"Caraglio, Giovanni Jacopo",0.0011435105774728416,1.0,9.772314573921653,[109],['187.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Viviano, Michelagnolo di",0.0011435105774728416,"Prato, Francesco di Girolamo dal",0.0005717552887364208,0.5,9.772314573921653,[73],['91.0'],['6'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Prato, Francesco di Girolamo dal",0.0005717552887364208,"Viviano, Michelagnolo di",0.0011435105774728416,1.0,9.772314573921653,[73],['91.0'],['6'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tadda, Francesco del (Francesco Ferrucci)",0.0005717552887364208,"Montorsoli, Fra Giovanni Agnolo",0.0011435105774728416,1.0,9.772314573921653,[133],['177.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Montorsoli, Fra Giovanni Agnolo",0.0011435105774728416,"Tadda, Francesco del (Francesco Ferrucci)",0.0005717552887364208,0.5,9.772314573921653,[133],['177.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Bramantino (Bartolommeo Suardi),0.0011435105774728416,"Trevio, Bernardino da (Bernardino Zenale)",0.0005717552887364208,0.5,9.772314573921653,[53],['84.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Trevio, Bernardino da (Bernardino Zenale)",0.0005717552887364208,Bramantino (Bartolommeo Suardi),0.0011435105774728416,1.0,9.772314573921653,[53],['84.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Agnolo (of Siena),0.0011435105774728416,Agostino (of Siena),0.0017152658662092624,1.0,9.187352073200497,"[99, 97]","['131.0', '129.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Agostino (of Siena),0.0017152658662092624,Agnolo (of Siena),0.0011435105774728416,0.6666666666666666,9.187352073200497,"[99, 97]","['131.0', '129.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bicci, Lorenzo di",0.0017152658662092624,"Montepulciano, Marco da",0.0005717552887364208,0.3333333333333333,9.187352073200497,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bicci, Lorenzo di",0.0017152658662092624,"Lorenzo, Neri di",0.0005717552887364208,0.3333333333333333,9.187352073200497,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Montepulciano, Marco da",0.0005717552887364208,"Bicci, Lorenzo di",0.0017152658662092624,1.0,9.187352073200497,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Lorenzo, Neri di",0.0005717552887364208,"Bicci, Lorenzo di",0.0017152658662092624,1.0,9.187352073200497,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Eyck, Jan van (Johann of Bruges)",0.0005717552887364208,"Messina, Antonello da",0.0017152658662092624,1.0,9.187352073200497,[62],['68.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Messina, Antonello da",0.0017152658662092624,"Eyck, Jan van (Johann of Bruges)",0.0005717552887364208,0.3333333333333333,9.187352073200497,[62],['68.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Viniziano, Agostino (Agostino de' Musi)",0.0017152658662092624,"Dente, Marco (Marco da Ravenna)",0.0005717552887364208,0.3333333333333333,9.187352073200497,[106],['180.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Trento, Antonio da (Antonio Fantuzzi)",0.0005717552887364208,"Carpi, Ugo da",0.0017152658662092624,1.0,9.187352073200497,[107],['183.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Carpi, Ugo da",0.0017152658662092624,"Trento, Antonio da (Antonio Fantuzzi)",0.0005717552887364208,0.3333333333333333,9.187352073200497,[107],['183.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caroto, Giovanni",0.0017152658662092624,"Canneri, Anselmo",0.0005717552887364208,0.3333333333333333,9.187352073200497,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Dente, Marco (Marco da Ravenna)",0.0005717552887364208,"Viniziano, Agostino (Agostino de' Musi)",0.0017152658662092624,1.0,9.187352073200497,[106],['180.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Canneri, Anselmo",0.0005717552887364208,"Caroto, Giovanni",0.0017152658662092624,1.0,9.187352073200497,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Canneri, Anselmo",0.0005717552887364208,"Caliari, Paolo (Paolo Veronese)",0.0017152658662092624,1.0,9.187352073200497,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caliari, Paolo (Paolo Veronese)",0.0017152658662092624,"Canneri, Anselmo",0.0005717552887364208,0.3333333333333333,9.187352073200497,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caliari, Paolo (Paolo Veronese)",0.0017152658662092624,"Vecelli, Orazio",0.0005717552887364208,0.3333333333333333,9.187352073200497,[102],['149.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Primaticcio, Francesco, Description of Works",0.0005717552887364208,"Barozzi, Jacopo (Vignuola)",0.0017152658662092624,1.0,9.187352073200497,[237],['315.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Barozzi, Jacopo (Vignuola)",0.0017152658662092624,"Primaticcio, Francesco, Description of Works",0.0005717552887364208,0.3333333333333333,9.187352073200497,[237],['315.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vecelli, Orazio",0.0005717552887364208,"Caliari, Paolo (Paolo Veronese)",0.0017152658662092624,1.0,9.187352073200497,[102],['149.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Laurati, Pietro (Pietro Lorenzetti)",0.002287021154945683,"Bologhini, Bartolommeo",0.0005717552887364208,0.25,8.772314573921653,[120],['161.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bologhini, Bartolommeo",0.0005717552887364208,"Laurati, Pietro (Pietro Lorenzetti)",0.002287021154945683,1.0,8.772314573921653,[120],['161.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Filarete, Antonio",0.002287021154945683,"Partigiani, Pagno di Lapo",0.0005717552887364208,0.25,8.772314573921653,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Filarete, Antonio",0.002287021154945683,"Ciuffagni, Bernardo",0.0005717552887364208,0.25,8.772314573921653,[7],['7.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Partigiani, Pagno di Lapo",0.0005717552887364208,"Filarete, Antonio",0.002287021154945683,1.0,8.772314573921653,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,"Zevio, Aldigieri (Altichiero) da",0.0011435105774728416,0.5,8.772314573921653,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Fiesole, Mino da (Mino di Giovanni,",0.002287021154945683,"Settignano, Desiderio da",0.0011435105774728416,0.5,8.772314573921653,"[154, 155]","['168.0', '170.0']","['2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Settignano, Desiderio da",0.0011435105774728416,"Fiesole, Mino da (Mino di Giovanni,",0.002287021154945683,1.0,8.772314573921653,"[154, 155]","['168.0', '170.0']","['2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ciuffagni, Bernardo",0.0005717552887364208,"Filarete, Antonio",0.002287021154945683,1.0,8.772314573921653,[7],['7.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Zevio, Aldigieri (Altichiero) da",0.0011435105774728416,"Avanzi, Jacopo (Jacopo Davanzo)",0.0011435105774728416,0.5,8.772314573921653,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Marchissi, Antonio di Giorgio",0.0005717552887364208,"Fiesole, Andrea da (Andrea Ferrucci)",0.002287021154945683,1.0,8.772314573921653,[4],['2.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Fiesole, Andrea da (Andrea Ferrucci)",0.002287021154945683,"Marchissi, Antonio di Giorgio",0.0005717552887364208,0.25,8.772314573921653,[4],['2.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Santa Croce, Girolamo",0.0011435105774728416,"Nola, Giovanni da",0.0011435105774728416,0.5,8.772314573921653,[137],['200.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Nola, Giovanni da",0.0011435105774728416,"Santa Croce, Girolamo",0.0011435105774728416,0.5,8.772314573921653,[137],['200.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tintoretto, Jacopo (Jacopo Robusti)",0.002287021154945683,"Vecelli, Orazio",0.0005717552887364208,0.25,8.772314573921653,[102],['149.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tintoretto, Jacopo (Jacopo Robusti)",0.002287021154945683,"Rosa, Cristofano",0.0005717552887364208,0.25,8.772314573921653,[104],['151.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vecelli, Orazio",0.0005717552887364208,"Tintoretto, Jacopo (Jacopo Robusti)",0.002287021154945683,1.0,8.772314573921653,[102],['149.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Rosa, Cristofano",0.0005717552887364208,"Tintoretto, Jacopo (Jacopo Robusti)",0.002287021154945683,1.0,8.772314573921653,[104],['151.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Andrea di Cione",0.002858776443682104,"Orcagna, Jacopo di Cione",0.0005717552887364208,0.2,8.450386479034291,[194],['257.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Andrea di Cione",0.002858776443682104,"Orcagna, Bernardo di Cione",0.0005717552887364208,0.2,8.450386479034291,[190],['250.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cavallini, Pietro",0.002858776443682104,"Angelico, Fra (Fra Giovanni da Fiesole)",0.0005717552887364208,0.2,8.450386479034291,[162],['204.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Angelico, Fra (Fra Giovanni da Fiesole)",0.0005717552887364208,"Cavallini, Pietro",0.002858776443682104,1.0,8.450386479034291,[162],['204.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Jacopo di Cione",0.0005717552887364208,"Orcagna, Andrea di Cione",0.002858776443682104,1.0,8.450386479034291,[194],['257.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Bernardo di Cione",0.0005717552887364208,"Orcagna, Andrea di Cione",0.002858776443682104,1.0,8.450386479034291,[190],['250.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ferrarese, Ercole (Ercole da Ferrara)",0.002858776443682104,"Bolognese, Guido",0.0005717552887364208,0.2,8.450386479034291,[170],['186.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bolognese, Guido",0.0005717552887364208,"Ferrarese, Ercole (Ercole da Ferrara)",0.002858776443682104,1.0,8.450386479034291,[170],['186.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vasari, Giorgio (son of Lazzaro Vasari, the elder)",0.0005717552887364208,"Vasari, Lazzaro (the elder)",0.002858776443682104,1.0,8.450386479034291,[54],['61.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vasari, Lazzaro (the elder)",0.002858776443682104,"Vasari, Giorgio (son of Lazzaro Vasari, the elder)",0.0005717552887364208,0.2,8.450386479034291,[54],['61.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Dossi, Dosso",0.002858776443682104,"Dossi, Battista",0.0011435105774728416,0.4,8.450386479034291,"[140, 141]","['205.0', '207.0']","['4', '4']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Dossi, Battista",0.0011435105774728416,"Dossi, Dosso",0.002858776443682104,1.0,8.450386479034291,"[140, 141]","['205.0', '207.0']","['4', '4']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Gaddi, Agnolo",0.003430531732418525,"Gaddi, Giovanni",0.0005717552887364208,0.16666666666666666,8.187352073200497,[217],['279.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Gaddi, Giovanni",0.0005717552887364208,"Gaddi, Agnolo",0.003430531732418525,1.0,8.187352073200497,[217],['279.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Bartoluccio",0.0017152658662092624,"Colle, Simone da (Simone de' Bronzi)",0.0011435105774728416,0.3333333333333333,8.187352073200497,[146],['123.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Colle, Simone da (Simone de' Bronzi)",0.0011435105774728416,"Ghiberti, Bartoluccio",0.0017152658662092624,0.5,8.187352073200497,[146],['123.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bellini, Gentile",0.003430531732418525,"Vivarino, Luigi",0.0005717552887364208,0.16666666666666666,8.187352073200497,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pollaiuolo, Antonio",0.003430531732418525,"Pollaiuolo, Piero",0.0005717552887364208,0.16666666666666666,8.187352073200497,[240],['273.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Romano, Paolo",0.0017152658662092624,"Mino, Maestro (Mino del Regno, or del Reame)",0.0011435105774728416,0.3333333333333333,8.187352073200497,[91],['101.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pollaiuolo, Piero",0.0005717552887364208,"Pollaiuolo, Antonio",0.003430531732418525,1.0,8.187352073200497,[240],['273.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Mino, Maestro (Mino del Regno, or del Reame)",0.0011435105774728416,"Romano, Paolo",0.0017152658662092624,0.5,8.187352073200497,[91],['101.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghirlandajo, David",0.0017152658662092624,"Ghirlandajo, Benedetto",0.0011435105774728416,0.3333333333333333,8.187352073200497,[59],['95.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vivarino, Luigi",0.0005717552887364208,"Bellini, Gentile",0.003430531732418525,1.0,8.187352073200497,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Correggio, Antonio da",0.003430531732418525,"Porri, Daniello (Daniello da Parma)",0.0005717552887364208,0.16666666666666666,8.187352073200497,[217],['268.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.003430531732418525,"Amalteo, Pomponio",0.0005717552887364208,0.16666666666666666,8.187352073200497,[154],['228.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.003430531732418525,"Soiaro, Bernardo (Bernardo de' Gatti)",0.0005717552887364208,0.16666666666666666,8.187352073200497,[44],['61.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.003430531732418525,"Bembi, Bonifazio",0.0005717552887364208,0.16666666666666666,8.187352073200497,[43],['60.0'],['7'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
