x,p_x,y,p_y,p_yx,pmi_yx,pages,paragraphs,volume
"Boccaccino, Boccaccio",0.0015467904098994587,"Melone, Altobello da",0.0007733952049497294,0.5,9.336506559810255,[43],[60],[7]
"Boccaccino, Boccaccio",0.0015467904098994587,"Bembi, Bonifazio",0.0007733952049497294,0.5,9.336506559810255,[43],[60],[7]
"Barozzi, Jacopo (Vignuola)",0.0015467904098994587,"Primaticcio, Francesco, Description of Works",0.0007733952049497294,0.5,9.336506559810255,[238],[315],[7]
"Casentino, Jacopo di",0.002320185614849188,"Daddi, Bernardo",0.0007733952049497294,0.33333333333333337,8.751544059089097,[25],[25],[1]
"Filarete, Antonio",0.002320185614849188,"Ciuffagni, Bernardo",0.0007733952049497294,0.33333333333333337,8.751544059089097,[7],[11],[2]
"Romano, Paolo",0.002320185614849188,"Mino, Maestro (Mino del Regno, or del Reame)",0.0015467904098994587,0.6666666666666667,8.751544059089097,"[91, 92]","[131, 133]","[2, 2]"
"Modena, Pellegrino da (Pellegrino degli Aretusi, or de' Munari)",0.002320185614849188,"Pistoia, Il (Leonardo)",0.0007733952049497294,0.33333333333333337,8.751544059089097,[80],[110],[4]
"Viniziano, Agostino (Agostino de' Musi)",0.002320185614849188,"Dente, Marco (Marco da Ravenna)",0.0015467904098994587,0.6666666666666667,8.751544059089097,"[106, 103]","[179, 173]","[5, 5]"
"Cock, Hieronymus",0.002320185614849188,"Liefrinck, Hans",0.0007733952049497294,0.33333333333333337,8.751544059089097,[117],[200],[5]
Margaritone,0.0030935808197989174,"Tedesco, Jacopo (Lapo)",0.0007733952049497294,0.25,8.336506559810255,[65],[181],[0]
"Tafi, Andrea",0.0030935808197989174,"Como, Guido da",0.0007733952049497294,0.25,8.336506559810255,[48],[155],[0]
"Bologhini, Bartolommeo",0.0015467904098994587,"Laurati, Pietro (Pietro Lorenzetti)",0.0015467904098994587,0.5,8.336506559810255,[120],[260],[0]
"Pollaiuolo, Antonio",0.0030935808197989174,"Pollaiuolo, Piero",0.0015467904098994587,0.5,8.336506559810255,"[243, 240]","[359, 354]","[2, 2]"
"Baldovinetti, Alesso",0.0030935808197989174,Graffione,0.0007733952049497294,0.25,8.336506559810255,[70],[100],[2]
"Ghirlandajo, David",0.0015467904098994587,"Mainardi, Bastiano (Bastiano da San Gimignano)",0.0015467904098994587,0.5,8.336506559810255,[231],[339],[2]
Fivizzano,0.0007733952049497294,"Francia, Francesco",0.0030935808197989174,1.0,8.336506559810255,[29],[28],[3]
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0015467904098994587,Baviera,0.0015467904098994587,0.5,8.336506559810255,[233],[321],[3]
Baviera,0.0015467904098994587,"Caraglio, Giovanni Jacopo",0.0015467904098994587,0.5,8.336506559810255,[109],[186],[5]
"Fiesole, Andrea da (Andrea Ferrucci)",0.0030935808197989174,"Marchissi, Antonio di Giorgio",0.0007733952049497294,0.25,8.336506559810255,[4],[2],[4]
"Fiesole, Andrea da (Andrea Ferrucci)",0.0030935808197989174,"Maini (Marini), Michele",0.0007733952049497294,0.25,8.336506559810255,[4],[2],[4]
"Dossi, Battista",0.0015467904098994587,"Dossi, Dosso",0.0030935808197989174,1.0,8.336506559810255,"[141, 140]","[208, 206]","[4, 4]"
"Bernazzano, Cesare",0.0007733952049497294,"Dossi, Dosso",0.0030935808197989174,1.0,8.336506559810255,[141],[208],[4]
"Vicentino, Valerio (Valerio de' Belli)",0.0030935808197989174,"Marmita, Lodovico",0.0007733952049497294,0.25,8.336506559810255,[84],[143],[5]
"Caliari, Paolo (Paolo Veronese)",0.0030935808197989174,"Canneri, Anselmo",0.0015467904098994587,0.5,8.336506559810255,"[22, 22]","[39, 38]","[5, 5]"
"Caliari, Paolo (Paolo Veronese)",0.0030935808197989174,"Caroto, Giovanni",0.0007733952049497294,0.25,8.336506559810255,[22],[38],[5]
"Zucchero, Taddeo",0.0030935808197989174,"Sant' Agnolo, Francesco",0.0007733952049497294,0.25,8.336506559810255,[216],[265],[7]
"Zucchero, Taddeo",0.0030935808197989174,"Porri, Daniello (Daniello da Parma)",0.0007733952049497294,0.25,8.336506559810255,[217],[267],[7]
Agnolo (of Siena),0.0038669760247486465,Agostino (of Siena),0.002320185614849188,0.6,8.014578464922891,"[98, 100, 99]","[225, 227, 226]","[0, 0, 0]"
"Gaddi, Agnolo",0.0038669760247486465,"Gaddi, Giovanni",0.0007733952049497294,0.2,8.014578464922891,[217],[406],[0]
"Mantegna, Andrea",0.0038669760247486465,"Squarcione, Jacopo",0.0007733952049497294,0.2,8.014578464922891,[280],[418],[2]
"Donzello, Polito del",0.0007733952049497294,"Maiano, Giuliano da",0.0038669760247486465,1.0,8.014578464922891,[14],[20],[2]
"Bellini, Gentile",0.0038669760247486465,"Vivarino, Luigi",0.0007733952049497294,0.2,8.014578464922891,[179],[259],[2]
"Signorelli, Luca (Luca da Cortona)",0.0038669760247486465,"Caporali, Benedetto (Giovan Battista)",0.0007733952049497294,0.2,8.014578464922891,[76],[91],[3]
"Correggio, Antonio da",0.0038669760247486465,"Porri, Daniello (Daniello da Parma)",0.0007733952049497294,0.2,8.014578464922891,[217],[267],[7]
"Cellini, Benvenuto",0.0038669760247486465,"Rossi, Vincenzio de'",0.0007733952049497294,0.2,8.014578464922891,[94],[119],[6]
"Pisano, Andrea",0.004640371229698376,"Pisano, Nino",0.0007733952049497294,0.16666666666666669,7.751544059089099,[131],[278],[0]
Simone (brother of Donatello),0.0015467904098994587,"Filarete, Antonio",0.002320185614849188,0.5,7.751544059089099,[4],[6],[2]
"Gozzoli, Benozzo",0.004640371229698376,"Forlï¿½, Melozzo da",0.0007733952049497294,0.16666666666666669,7.751544059089099,[124],[181],[2]
"Fabriano, Gentile da",0.002320185614849188,"Pisanello, Vittore or Antonio",0.0015467904098994587,0.33333333333333337,7.751544059089099,[113],[161],[2]
"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.004640371229698376,"Claudio, Maestro",0.0015467904098994587,0.33333333333333337,7.751544059089099,"[255, 254]","[353, 351]","[3, 3]"
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0015467904098994587,"Cock, Hieronymus",0.002320185614849188,0.5,7.751544059089099,[120],[204],[5]
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Amalteo, Pomponio",0.0007733952049497294,0.16666666666666669,7.751544059089099,[155],[229],[4]
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Soiaro, Bernardo (Bernardo de' Gatti)",0.0007733952049497294,0.16666666666666669,7.751544059089099,[44],[61],[7]
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Melone, Altobello da",0.0007733952049497294,0.16666666666666669,7.751544059089099,[43],[60],[7]
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Bembi, Bonifazio",0.0007733952049497294,0.16666666666666669,7.751544059089099,[43],[60],[7]
Maturino,0.0015467904098994587,"Caravaggio, Polidoro da (Polidoro Caldara)",0.004640371229698376,1.0,7.751544059089099,"[182, 176]","[258, 249]","[4, 4]"
"Vasari, Giorgio",0.004640371229698376,"Mazzoni, Giulio",0.0007733952049497294,0.16666666666666669,7.751544059089099,[211],[263],[7]
"Memmi, Simone (Simone Martini, or Sanese)",0.005413766434648105,"Memmi, Lippo",0.002320185614849188,0.42857142857142855,7.52915163775265,"[172, 173, 174]","[334, 337, 339]","[0, 0, 0]"
"Quercia, Jacopo della (Jacopo della Fonte)",0.005413766434648105,Matteo (of Lucca),0.0007733952049497294,0.14285714285714285,7.52915163775265,[97],[105],[1]
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.005413766434648105,Biagio (pupil of Botticelli),0.0007733952049497294,0.14285714285714285,7.52915163775265,[252],[372],[2]
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.005413766434648105,Apelles,0.0007733952049497294,0.14285714285714285,7.52915163775265,[254],[376],[2]
"Credi, Lorenzo di",0.005413766434648105,"Lunetti, Tommaso di Stefano",0.0007733952049497294,0.14285714285714285,7.52915163775265,[52],[68],[4]
"Credi, Lorenzo di",0.005413766434648105,"Credi, Maestro",0.0007733952049497294,0.14285714285714285,7.52915163775265,[49],[61],[4]
"Bellini, Gentile",0.0038669760247486465,"Bellini, Jacopo",0.002320185614849188,0.4,7.429615964201736,"[174, 175]","[252, 254]","[2, 2]"
"Aretino, Spinello",0.006187161639597835,"Daddi, Bernardo",0.0007733952049497294,0.125,7.336506559810254,[25],[25],[1]
"Robbia, Luca della",0.006187161639597835,"Robbia, Agostino della",0.0007733952049497294,0.125,7.336506559810254,[125],[135],[1]
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006187161639597835,"Francesco, Mariotto di",0.0007733952049497294,0.125,7.336506559810254,[232],[328],[4]
"Albertinelli, Mariotto",0.006187161639597835,Visino,0.0007733952049497294,0.125,7.336506559810254,[171],[225],[3]
"Albertinelli, Mariotto",0.006187161639597835,Nunziata,0.0007733952049497294,0.125,7.336506559810254,[62],[99],[7]
"Cosini, Silvio (Silvio da Fiesole)",0.0015467904098994587,"Fiesole, Andrea da (Andrea Ferrucci)",0.0030935808197989174,0.5,7.336506559810254,[8],[9],[4]
"Montelupo, Baccio da",0.0030935808197989174,"Montelupo, Raffaello da",0.0030935808197989174,0.5,7.336506559810254,"[43, 45]","[53, 58]","[4, 4]"
"Nola, Giovanni da",0.0015467904098994587,"Dossi, Dosso",0.0030935808197989174,0.5,7.336506559810254,[139],[203],[4]
"Libri, Francesco dai (the younger)",0.0015467904098994587,"Libri, Girolamo dai",0.0030935808197989174,0.5,7.336506559810254,[54],[98],[5]
"Caliari, Paolo (Paolo Veronese)",0.0030935808197989174,"Farinato, Battista (Battista da Verona)",0.0015467904098994587,0.25,7.336506559810254,[107],[154],[7]
"Maiano, Benedetto da",0.0069605568445475635,"Donzello, Polito del",0.0007733952049497294,0.11111111111111112,7.166581558367943,[14],[20],[2]
"Maiano, Benedetto da",0.0069605568445475635,"Tasso, Domenico del",0.0007733952049497294,0.11111111111111112,7.166581558367943,[262],[388],[2]
"Cosimo, Piero di",0.0069605568445475635,"Barile, Gian (of Florence)",0.0007733952049497294,0.11111111111111112,7.166581558367943,[86],[117],[4]
"Messina, Antonello da",0.0015467904098994587,"Viniziano, Domenico (Domenico da Venezia)",0.0038669760247486465,0.5,7.0145784649228915,[63],[88],[2]
"Bellini, Giovanni",0.007733952049497293,"Vivarino, Luigi",0.0007733952049497294,0.1,7.0145784649228915,[179],[259],[2]
"Bellini, Giovanni",0.007733952049497293,"Carpaccio (Scarpaccia), Vittore",0.0007733952049497294,0.1,7.0145784649228915,[58],[67],[3]
"Dï¿½rer, Albrecht",0.007733952049497293,"Leyden, Lucas van (Lucas of Holland)",0.002320185614849188,0.3,7.0145784649228915,"[99, 98, 97]","[165, 163, 162]","[5, 5, 5]"
Franciabigio (Francia),0.007733952049497293,"Francesco, Mariotto di",0.0007733952049497294,0.1,7.0145784649228915,[232],[328],[4]
"Cellini, Benvenuto",0.0038669760247486465,"Siena, Pastorino da",0.0015467904098994587,0.2,7.0145784649228915,[87],[149],[5]
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.008507347254447023,"Tozzo, Antonio del (Antonio del Rozzo)",0.0007733952049497294,0.09090909090909091,6.877074941172957,[73],[101],[4]
"Castagno, Andrea dal (Andrea degli Impiccati)",0.0069605568445475635,"Viniziano, Domenico (Domenico da Venezia)",0.0038669760247486465,0.4444444444444445,6.84465346348058,"[102, 101, 104, 103]","[145, 144, 149, 147]","[2, 2, 2, 2]"
"Pisano, Tommaso",0.0015467904098994587,"Pisano, Andrea",0.004640371229698376,0.5,6.751544059089099,[130],[275],[0]
"Gaddi, Gaddo",0.002320185614849188,"Tafi, Andrea",0.0030935808197989174,0.33333333333333337,6.751544059089099,[56],[167],[0]
"Romano, Paolo",0.002320185614849188,"Lotti, Lorenzetto (Lorenzo)",0.0030935808197989174,0.33333333333333337,6.751544059089099,[57],[72],[4]
"Verrocchio, Andrea",0.009280742459396751,Orsino,0.0007733952049497294,0.08333333333333334,6.751544059089099,[276],[413],[2]
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0015467904098994587,"Vasari, Giorgio",0.004640371229698376,0.5,6.751544059089099,[120],[204],[5]
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Boccaccino, Boccaccio",0.0015467904098994587,0.16666666666666669,6.751544059089099,[43],[60],[7]
"Anguisciuola, Sofonisba",0.0030935808197989174,"Campo, Giulio",0.002320185614849188,0.25,6.751544059089099,[48],[74],[7]
"Vicentino, Valerio (Valerio de' Belli)",0.0030935808197989174,"Nassaro, Matteo dal",0.002320185614849188,0.25,6.751544059089099,[82],[139],[5]
"Buffalmacco, Buonamico",0.010054137664346482,"Giovanni, Bruno di",0.0015467904098994587,0.15384615384615385,6.636066841669163,"[145, 148]","[293, 298]","[0, 0]"
"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.0069605568445475635,"Angelo, Lorentino d'",0.002320185614849188,0.22222222222222224,6.581619057646786,"[22, 23]","[31, 35]","[2, 2]"
"Ghirlandajo, Domenico",0.01082753286929621,"Ghirlandajo, David",0.0015467904098994587,0.14285714285714285,6.52915163775265,"[231, 60]","[339, 95]","[2, 7]"
"Ghirlandajo, Domenico",0.01082753286929621,"Mainardi, Bastiano (Bastiano da San Gimignano)",0.0015467904098994587,0.14285714285714285,6.52915163775265,"[231, 233]","[339, 342]","[2, 2]"
"Ghirlandajo, Domenico",0.01082753286929621,"Ghirlandajo, Benedetto",0.0007733952049497294,0.07142857142857142,6.52915163775265,[60],[95],[7]
"Mazzuoli, Francesco (Parmigiano)",0.01082753286929621,"Trento, Antonio da (Antonio Fantuzzi)",0.0015467904098994587,0.14285714285714285,6.52915163775265,"[250, 108]","[349, 183]","[4, 5]"
"Garofalo, Benvenuto (Benvenuto Tisi)",0.005413766434648105,"Boccaccino, Boccaccio",0.0015467904098994587,0.14285714285714285,6.52915163775265,[24],[25],[7]
"Urbino, Timoteo da (Timoteo della Vite)",0.0038669760247486465,"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.002320185614849188,0.2,6.429615964201736,[11],[12],[4]
"Beccafumi, Domenico (Domenico di Pace)",0.01160092807424594,"Bazzi, Giovanni Antonio (Il Sodoma)",0.0007733952049497294,0.06666666666666668,6.429615964201736,[237],[356],[5]
"Ghiberti, Bartoluccio",0.0030935808197989174,"Pollaiuolo, Antonio",0.0030935808197989174,0.25,6.336506559810254,[237],[346],[2]
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006187161639597835,"Feltro, Morto da",0.0015467904098994587,0.125,6.336506559810254,[228],[319],[4]
"Ghirlandajo, Ridolfo",0.01237432327919567,"Nunziata, Toto del",0.0007733952049497294,0.0625,6.336506559810254,[191],[299],[5]
"Ghirlandajo, Ridolfo",0.01237432327919567,"Ceri, Andrea de'",0.0007733952049497294,0.0625,6.336506559810254,[191],[299],[5]
"Ghirlandajo, Ridolfo",0.01237432327919567,Nunziata,0.0007733952049497294,0.0625,6.336506559810254,[62],[99],[7]
"Ghirlandajo, Ridolfo",0.01237432327919567,"Ghirlandajo, Michele di Ridolfo",0.0007733952049497294,0.0625,6.336506559810254,[67],[110],[7]
Vitruvius,0.0015467904098994587,"Giocondo, Fra",0.006187161639597835,0.5,6.336506559810254,[5],[4],[5]
"Morone, Domenico",0.0015467904098994587,Liberale,0.006187161639597835,0.5,6.336506559810254,[36],[65],[5]
"Caliari, Paolo (Paolo Veronese)",0.0030935808197989174,"Tintoretto, Jacopo (Jacopo Robusti)",0.0030935808197989174,0.25,6.336506559810254,[103],[149],[7]
"San Michele, Michele",0.01237432327919567,"Brugnuoli, Bernardino",0.0007733952049497294,0.0625,6.336506559810254,[234],[317],[6]
"San Michele, Michele",0.01237432327919567,"San Michele, Matteo",0.0007733952049497294,0.0625,6.336506559810254,[219],[294],[6]
"Ricciarelli, Daniello (Daniello da Volterra)",0.01237432327919567,"Ligorio, Pirro",0.0007733952049497294,0.0625,6.336506559810254,[186],[237],[7]
"Ricciarelli, Daniello (Daniello da Volterra)",0.01237432327919567,"Mazzoni, Giulio",0.0007733952049497294,0.0625,6.336506559810254,[211],[263],[7]
"Bellini, Giovanni",0.007733952049497293,"Bellini, Gentile",0.0038669760247486465,0.3,6.277612870756686,"[174, 182, 179]","[252, 263, 259]","[2, 2, 2]"
"San Gallo, Giuliano da",0.013147718484145398,"Giamberti, Francesco",0.0007733952049497294,0.05882352941176471,6.249043718559915,[191],[246],[3]
"Pecori, Domenico",0.002320185614849188,"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.004640371229698376,0.33333333333333337,6.166581558367942,[257],[358],[3]
"Vasari, Giorgio",0.004640371229698376,"Cock, Hieronymus",0.002320185614849188,0.16666666666666669,6.166581558367942,[120],[204],[5]
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.014694508894044857,"Ghiberti, Bonaccorso",0.0007733952049497294,0.052631578947368425,6.088579046366669,[160],[181],[1]
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.014694508894044857,Polycletus,0.0007733952049497294,0.052631578947368425,6.088579046366669,[160],[181],[1]
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.014694508894044857,"Panicale, Masolino da",0.0007733952049497294,0.052631578947368425,6.088579046366669,[171],[194],[1]
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.014694508894044857,"Ghiberti, Vittorio",0.0007733952049497294,0.052631578947368425,6.088579046366669,[162],[185],[1]
"Urbino, Bramante da",0.014694508894044857,Ventura,0.0007733952049497294,0.052631578947368425,6.088579046366669,[148],[193],[3]
"Urbino, Bramante da",0.014694508894044857,"Trevio, Bernardino da (Bernardino Zenale)",0.0007733952049497294,0.052631578947368425,6.088579046366669,[54],[84],[7]
"San Gallo, Antonio da (the younger)",0.014694508894044857,"Melighino, Jacomo (Jacopo Melighini)",0.0007733952049497294,0.052631578947368425,6.088579046366669,[140],[232],[5]
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.015467904098994586,"Luigi, Andrea (L' Ingegno)",0.0007733952049497294,0.05,6.014578464922893,[47],[51],[3]
"Correggio, Antonio da",0.0038669760247486465,"Zucchero, Taddeo",0.0030935808197989174,0.2,6.014578464922893,[217],[267],[7]
"Ammanati, Bartolommeo",0.0030935808197989174,"Cellini, Benvenuto",0.0038669760247486465,0.25,6.014578464922893,[100],[128],[6]
"Turbido, Francesco (Il Moro)",0.0038669760247486465,"Cavazzuola, Paolo (Paolo Morando)",0.0030935808197989174,0.2,6.014578464922893,[25],[45],[5]
"Turbido, Francesco (Il Moro)",0.0038669760247486465,Liberale,0.006187161639597835,0.4,6.014578464922893,"[23, 24]","[41, 43]","[5, 5]"
"Vecelli, Tiziano (Tiziano da Cadore)",0.005413766434648105,"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,0.2857142857142857,5.944189137031494,"[152, 153]","[223, 226]","[4, 4]"
"Credi, Lorenzo di",0.005413766434648105,Torrigiano,0.002320185614849188,0.14285714285714285,5.944189137031494,[186],[240],[3]
"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002320185614849188,"Sogliani, Giovanni Antonio",0.005413766434648105,0.33333333333333337,5.944189137031494,[160],[233],[4]
"Cimabue, Giovanni",0.008507347254447023,"Tafi, Andrea",0.0030935808197989174,0.18181818181818182,5.877074941172957,"[50, 56]","[158, 167]","[0, 0]"
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.008507347254447023,Vitruvius,0.0015467904098994587,0.09090909090909091,5.877074941172957,[71],[96],[4]
"Gherardi, Cristofano (Doceno)",0.017014694508894045,"Pagani, Lattanzio",0.0007733952049497294,0.045454545454545456,5.877074941172957,[128],[159],[6]
"Gherardi, Cristofano (Doceno)",0.017014694508894045,"Veltroni, Stefano",0.0015467904098994587,0.09090909090909091,5.877074941172957,"[124, 123]","[156, 154]","[6, 6]"
"Gherardi, Cristofano (Doceno)",0.017014694508894045,"Colle, Raffaello dal (Raffaello dal Borgo)",0.0007733952049497294,0.045454545454545456,5.877074941172957,[118],[147],[6]
"Gherardi, Cristofano (Doceno)",0.017014694508894045,"Cungi, Battista",0.0007733952049497294,0.045454545454545456,5.877074941172957,[122],[152],[6]
"Maiano, Benedetto da",0.0069605568445475635,"Maiano, Giuliano da",0.0038669760247486465,0.22222222222222224,5.84465346348058,"[14, 13]","[20, 18]","[2, 2]"
"San Gallo, Giuliano da",0.013147718484145398,"San Gallo, Antonio da (the elder)",0.0030935808197989174,0.1764705882352941,5.834006219281071,"[199, 202, 198]","[264, 273, 262]","[3, 3, 3]"
"Pisano, Niccola",0.004640371229698376,"Pisano, Giovanni",0.006187161639597835,0.33333333333333337,5.751544059089098,"[36, 37]","[126, 127]","[0, 0]"
"Pisano, Giovanni",0.006187161639597835,Agostino (of Siena),0.002320185614849188,0.125,5.751544059089098,[98],[225],[0]
"Aretino, Spinello",0.006187161639597835,"Casentino, Jacopo di",0.002320185614849188,0.125,5.751544059089098,[25],[25],[1]
"Bellini, Jacopo",0.002320185614849188,"Giocondo, Fra",0.006187161639597835,0.33333333333333337,5.751544059089098,[11],[16],[5]
"Bellini, Jacopo",0.002320185614849188,Liberale,0.006187161639597835,0.33333333333333337,5.751544059089098,[11],[16],[5]
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006187161639597835,"Rosselli, Cosimo",0.002320185614849188,0.125,5.751544059089098,[189],[281],[2]
"Albertinelli, Mariotto",0.006187161639597835,"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002320185614849188,0.125,5.751544059089098,[166],[215],[3]
"Lappoli, Giovanni Antonio",0.006187161639597835,"Vasari, Giorgio",0.004640371229698376,0.25,5.751544059089098,"[263, 260]","[389, 386]","[5, 5]"
"Vasari, Giorgio",0.004640371229698376,"Zucchero, Taddeo",0.0030935808197989174,0.16666666666666669,5.751544059089098,[230],[303],[7]
"Carpi, Girolamo da (Girolamo da Ferrara)",0.005413766434648105,"Garofalo, Benvenuto (Benvenuto Tisi)",0.005413766434648105,0.2857142857142857,5.721796715695046,"[30, 28]","[38, 32]","[7, 7]"
"Ammanati, Bartolommeo",0.0030935808197989174,"Franco, Battista (Battista Semolei)",0.010054137664346482,0.5,5.636066841669162,"[92, 99]","[133, 142]","[7, 7]"
"Rosselli, Cosimo",0.002320185614849188,"Cosimo, Piero di",0.0069605568445475635,0.33333333333333337,5.581619057646786,[126],[159],[3]
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Conti, Domenico",0.0007733952049497294,0.03703703703703704,5.581619057646786,[119],[177],[4]
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Prato, Girolamo dal",0.0007733952049497294,0.03703703703703704,5.581619057646786,[191],[242],[7]
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Ligorio, Pirro",0.0007733952049497294,0.03703703703703704,5.581619057646786,[186],[237],[7]
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,Manno,0.0007733952049497294,0.03703703703703704,5.581619057646786,[190],[240],[7]
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Conte, Jacopo del",0.0007733952049497294,0.03703703703703704,5.581619057646786,[181],[232],[7]
"Vecelli, Tiziano (Tiziano da Cadore)",0.005413766434648105,"Dossi, Dosso",0.0030935808197989174,0.14285714285714285,5.52915163775265,[33],[42],[7]
"Costa, Lorenzo",0.0030935808197989174,"Garofalo, Benvenuto (Benvenuto Tisi)",0.005413766434648105,0.25,5.52915163775265,[25],[27],[7]
"Lippi, Filippo (Filippino)",0.005413766434648105,"Agnolo, Baccio d' (Baccio Baglioni)",0.0030935808197989174,0.14285714285714285,5.52915163775265,[66],[114],[5]
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.01082753286929621,"Feltro, Morto da",0.0015467904098994587,0.07142857142857142,5.52915163775265,[229],[323],[4]
"Carpi, Girolamo da (Girolamo da Ferrara)",0.005413766434648105,"Dossi, Dosso",0.0030935808197989174,0.14285714285714285,5.52915163775265,[33],[42],[7]
