artist1,probability_of_artist1,artist2,probability_of_artist2,shared_probability,pmi_score,pages,paragraphs,volume,pmi_activity,start,end
"Bolognese, Biagio (Biagio Pupini)",0.0007704160246533128,"Cotignola, Girolamo da (Girolamo Marchesi)",0.0007704160246533128,1.0,10.342074667999139,[211],['298.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cotignola, Girolamo da (Girolamo Marchesi)",0.0007704160246533128,"Bolognese, Biagio (Biagio Pupini)",0.0007704160246533128,1.0,10.342074667999139,[211],['298.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bosch, Hieronymus",0.0007704160246533128,"Bronzino, Agnolo",0.0007704160246533128,1.0,10.342074667999139,[118],['203.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bronzino, Agnolo",0.0007704160246533128,"Bosch, Hieronymus",0.0007704160246533128,1.0,10.342074667999139,[118],['203.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Angelo, Battista d' (Battista d' Agnolo, or del Moro)",0.0007704160246533128,"Cattaneo, Danese (Danese da Carrara)",0.0007704160246533128,1.0,10.342074667999139,[27],['50.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cattaneo, Danese (Danese da Carrara)",0.0007704160246533128,"Angelo, Battista d' (Battista d' Agnolo, or del Moro)",0.0007704160246533128,1.0,10.342074667999139,[27],['50.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Canneri, Anselmo",0.0007704160246533128,"Caliari, Paolo (Paolo Veronese)",0.0007704160246533128,1.0,10.342074667999139,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caliari, Paolo (Paolo Veronese)",0.0007704160246533128,"Canneri, Anselmo",0.0007704160246533128,1.0,10.342074667999139,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cock, Hieronymus",0.0007704160246533128,"Heemskerk, Martin",0.0007704160246533128,1.0,10.342074667999139,[116],['200.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Heemskerk, Martin",0.0007704160246533128,"Cock, Hieronymus",0.0007704160246533128,1.0,10.342074667999139,[116],['200.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Torri, Bartolommeo",0.0007704160246533128,"Clovio, Don Giulio",0.0007704160246533128,1.0,10.342074667999139,[264],['392.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Clovio, Don Giulio",0.0007704160246533128,"Torri, Bartolommeo",0.0007704160246533128,1.0,10.342074667999139,[264],['392.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tedesco, Jacopo (Lapo)",0.0015408320493066256,Buono,0.0007704160246533128,0.5,9.342074667999139,[14],['17.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Buono,0.0007704160246533128,"Tedesco, Jacopo (Lapo)",0.0015408320493066256,1.0,9.342074667999139,[14],['17.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Bonaccorso",0.0015408320493066256,Polycletus,0.0007704160246533128,0.5,9.342074667999139,[160],['143.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Valdambrina, Francesco di",0.0007704160246533128,"Colle, Simone da (Simone de' Bronzi)",0.0015408320493066256,1.0,9.342074667999139,[200],['180.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Colle, Simone da (Simone de' Bronzi)",0.0015408320493066256,"Valdambrina, Francesco di",0.0007704160246533128,0.5,9.342074667999139,[200],['180.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Galassi, Galasso (Galasso Ferrarese)",0.0007704160246533128,"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,1.0,9.342074667999139,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Cristofano,0.0007704160246533128,"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,1.0,9.342074667999139,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,"Galassi, Galasso (Galasso Ferrarese)",0.0007704160246533128,0.5,9.342074667999139,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,Cristofano,0.0007704160246533128,0.5,9.342074667999139,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,Simone,0.0007704160246533128,0.5,9.342074667999139,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,"Verona, Sebeto da",0.0007704160246533128,0.5,9.342074667999139,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Simone,0.0007704160246533128,"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,1.0,9.342074667999139,[104],['82.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Moccio,0.0007704160246533128,Duccio,0.0015408320493066256,1.0,9.342074667999139,[10],['7.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Duccio,0.0015408320493066256,Moccio,0.0007704160246533128,0.5,9.342074667999139,[10],['7.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Polycletus,0.0007704160246533128,"Ghiberti, Bonaccorso",0.0015408320493066256,1.0,9.342074667999139,[160],['143.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cellini, Baccio",0.0015408320493066256,"Linaiuolo, Berto",0.0007704160246533128,0.5,9.342074667999139,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cellini, Baccio",0.0015408320493066256,"Camicia, Chimenti",0.0007704160246533128,0.5,9.342074667999139,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Linaiuolo, Berto",0.0007704160246533128,"Cellini, Baccio",0.0015408320493066256,1.0,9.342074667999139,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Camicia, Chimenti",0.0007704160246533128,"Cellini, Baccio",0.0015408320493066256,1.0,9.342074667999139,[92],['104.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Zevio, Aldigieri (Altichiero) da",0.0015408320493066256,"Verona, Sebeto da",0.0007704160246533128,0.5,9.342074667999139,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Verona, Sebeto da",0.0007704160246533128,"Zevio, Aldigieri (Altichiero) da",0.0015408320493066256,1.0,9.342074667999139,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Verona, Sebeto da",0.0007704160246533128,"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,1.0,9.342074667999139,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caraglio, Giovanni Jacopo",0.0015408320493066256,Baviera,0.0007704160246533128,0.5,9.342074667999139,[109],['187.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Baviera,0.0007704160246533128,"Caraglio, Giovanni Jacopo",0.0015408320493066256,1.0,9.342074667999139,[109],['187.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Agnolo (of Siena),0.0015408320493066256,Agostino (of Siena),0.0023112480739599386,1.0,8.757112167277983,"[99, 97]","['131.0', '129.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Agostino (of Siena),0.0023112480739599386,Agnolo (of Siena),0.0015408320493066256,0.6666666666666666,8.757112167277983,"[99, 97]","['131.0', '129.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bicci, Lorenzo di",0.0023112480739599386,"Montepulciano, Marco da",0.0007704160246533128,0.3333333333333333,8.757112167277983,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bicci, Lorenzo di",0.0023112480739599386,"Lorenzo, Neri di",0.0007704160246533128,0.3333333333333333,8.757112167277983,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Montepulciano, Marco da",0.0007704160246533128,"Bicci, Lorenzo di",0.0023112480739599386,1.0,8.757112167277983,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Lorenzo, Neri di",0.0007704160246533128,"Bicci, Lorenzo di",0.0023112480739599386,1.0,8.757112167277983,[72],['58.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Eyck, Jan van (Johann of Bruges)",0.0007704160246533128,"Messina, Antonello da",0.0023112480739599386,1.0,8.757112167277983,[62],['68.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Messina, Antonello da",0.0023112480739599386,"Eyck, Jan van (Johann of Bruges)",0.0007704160246533128,0.3333333333333333,8.757112167277983,[62],['68.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Viniziano, Agostino (Agostino de' Musi)",0.0023112480739599386,"Dente, Marco (Marco da Ravenna)",0.0007704160246533128,0.3333333333333333,8.757112167277983,[106],['180.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Trento, Antonio da (Antonio Fantuzzi)",0.0007704160246533128,"Carpi, Ugo da",0.0023112480739599386,1.0,8.757112167277983,[107],['183.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Carpi, Ugo da",0.0023112480739599386,"Trento, Antonio da (Antonio Fantuzzi)",0.0007704160246533128,0.3333333333333333,8.757112167277983,[107],['183.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caroto, Giovanni",0.0023112480739599386,"Canneri, Anselmo",0.0007704160246533128,0.3333333333333333,8.757112167277983,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caroto, Giovanni",0.0023112480739599386,"Caliari, Paolo (Paolo Veronese)",0.0007704160246533128,0.3333333333333333,8.757112167277983,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Dente, Marco (Marco da Ravenna)",0.0007704160246533128,"Viniziano, Agostino (Agostino de' Musi)",0.0023112480739599386,1.0,8.757112167277983,[106],['180.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Canneri, Anselmo",0.0007704160246533128,"Caroto, Giovanni",0.0023112480739599386,1.0,8.757112167277983,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caliari, Paolo (Paolo Veronese)",0.0007704160246533128,"Caroto, Giovanni",0.0023112480739599386,1.0,8.757112167277983,[22],['40.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Laurati, Pietro (Pietro Lorenzetti)",0.0030816640986132513,"Bologhini, Bartolommeo",0.0007704160246533128,0.25,8.342074667999139,[120],['161.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bologhini, Bartolommeo",0.0007704160246533128,"Laurati, Pietro (Pietro Lorenzetti)",0.0030816640986132513,1.0,8.342074667999139,[120],['161.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Filarete, Antonio",0.0030816640986132513,"Partigiani, Pagno di Lapo",0.0007704160246533128,0.25,8.342074667999139,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Filarete, Antonio",0.0030816640986132513,"Ciuffagni, Bernardo",0.0007704160246533128,0.25,8.342074667999139,[7],['7.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Partigiani, Pagno di Lapo",0.0007704160246533128,"Filarete, Antonio",0.0030816640986132513,1.0,8.342074667999139,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,"Zevio, Aldigieri (Altichiero) da",0.0015408320493066256,0.5,8.342074667999139,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Fiesole, Mino da (Mino di Giovanni,",0.0030816640986132513,"Settignano, Desiderio da",0.0015408320493066256,0.5,8.342074667999139,"[154, 155]","['168.0', '170.0']","['2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Settignano, Desiderio da",0.0015408320493066256,"Fiesole, Mino da (Mino di Giovanni,",0.0030816640986132513,1.0,8.342074667999139,"[154, 155]","['168.0', '170.0']","['2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ciuffagni, Bernardo",0.0007704160246533128,"Filarete, Antonio",0.0030816640986132513,1.0,8.342074667999139,[7],['7.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Zevio, Aldigieri (Altichiero) da",0.0015408320493066256,"Avanzi, Jacopo (Jacopo Davanzo)",0.0015408320493066256,0.5,8.342074667999139,[55],['61.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.0030816640986132513,"Amalteo, Pomponio",0.0007704160246533128,0.25,8.342074667999139,[154],['228.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Dossi, Dosso",0.0030816640986132513,"Dossi, Battista",0.0015408320493066256,0.5,8.342074667999139,"[140, 141]","['205.0', '207.0']","['4', '4']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Amalteo, Pomponio",0.0007704160246533128,"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.0030816640986132513,1.0,8.342074667999139,[154],['228.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Marchissi, Antonio di Giorgio",0.0007704160246533128,"Fiesole, Andrea da (Andrea Ferrucci)",0.0030816640986132513,1.0,8.342074667999139,[4],['2.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Fiesole, Andrea da (Andrea Ferrucci)",0.0030816640986132513,"Marchissi, Antonio di Giorgio",0.0007704160246533128,0.25,8.342074667999139,[4],['2.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Dossi, Battista",0.0015408320493066256,"Dossi, Dosso",0.0030816640986132513,1.0,8.342074667999139,"[140, 141]","['205.0', '207.0']","['4', '4']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Santa Croce, Girolamo",0.0015408320493066256,"Nola, Giovanni da",0.0015408320493066256,0.5,8.342074667999139,[137],['200.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Nola, Giovanni da",0.0015408320493066256,"Santa Croce, Girolamo",0.0015408320493066256,0.5,8.342074667999139,[137],['200.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Andrea di Cione",0.003852080123266564,"Orcagna, Jacopo di Cione",0.0007704160246533128,0.2,8.020146573111777,[194],['257.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Andrea di Cione",0.003852080123266564,"Orcagna, Bernardo di Cione",0.0007704160246533128,0.2,8.020146573111777,[190],['250.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cavallini, Pietro",0.003852080123266564,"Angelico, Fra (Fra Giovanni da Fiesole)",0.0007704160246533128,0.2,8.020146573111777,[162],['204.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Angelico, Fra (Fra Giovanni da Fiesole)",0.0007704160246533128,"Cavallini, Pietro",0.003852080123266564,1.0,8.020146573111777,[162],['204.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Jacopo di Cione",0.0007704160246533128,"Orcagna, Andrea di Cione",0.003852080123266564,1.0,8.020146573111777,[194],['257.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Orcagna, Bernardo di Cione",0.0007704160246533128,"Orcagna, Andrea di Cione",0.003852080123266564,1.0,8.020146573111777,[190],['250.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ferrarese, Ercole (Ercole da Ferrara)",0.003852080123266564,"Bolognese, Guido",0.0007704160246533128,0.2,8.020146573111777,[170],['186.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bolognese, Guido",0.0007704160246533128,"Ferrarese, Ercole (Ercole da Ferrara)",0.003852080123266564,1.0,8.020146573111777,[170],['186.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vasari, Giorgio (son of Lazzaro Vasari, the elder)",0.0007704160246533128,"Vasari, Lazzaro (the elder)",0.003852080123266564,1.0,8.020146573111777,[54],['61.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vasari, Lazzaro (the elder)",0.003852080123266564,"Vasari, Giorgio (son of Lazzaro Vasari, the elder)",0.0007704160246533128,0.2,8.020146573111777,[54],['61.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bandinelli, Baccio (Baccio de' Brandini)",0.003852080123266564,"Ammanati, Bartolommeo",0.0007704160246533128,0.2,8.020146573111777,[274],['378.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ammanati, Bartolommeo",0.0007704160246533128,"Bandinelli, Baccio (Baccio de' Brandini)",0.003852080123266564,1.0,8.020146573111777,[274],['378.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Gaddi, Agnolo",0.004622496147919877,"Gaddi, Giovanni",0.0007704160246533128,0.16666666666666666,7.757112167277983,[217],['279.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Gaddi, Giovanni",0.0007704160246533128,"Gaddi, Agnolo",0.004622496147919877,1.0,7.757112167277983,[217],['279.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Bartoluccio",0.0023112480739599386,"Colle, Simone da (Simone de' Bronzi)",0.0015408320493066256,0.3333333333333333,7.757112167277983,[146],['123.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Colle, Simone da (Simone de' Bronzi)",0.0015408320493066256,"Ghiberti, Bartoluccio",0.0023112480739599386,0.5,7.757112167277983,[146],['123.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bellini, Gentile",0.004622496147919877,"Vivarino, Luigi",0.0007704160246533128,0.16666666666666666,7.757112167277983,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pollaiuolo, Antonio",0.004622496147919877,"Pollaiuolo, Piero",0.0007704160246533128,0.16666666666666666,7.757112167277983,[240],['273.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Romano, Paolo",0.0023112480739599386,"Mino, Maestro (Mino del Regno, or del Reame)",0.0015408320493066256,0.3333333333333333,7.757112167277983,[91],['101.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pollaiuolo, Piero",0.0007704160246533128,"Pollaiuolo, Antonio",0.004622496147919877,1.0,7.757112167277983,[240],['273.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Mino, Maestro (Mino del Regno, or del Reame)",0.0015408320493066256,"Romano, Paolo",0.0023112480739599386,0.5,7.757112167277983,[91],['101.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vivarino, Luigi",0.0007704160246533128,"Bellini, Gentile",0.004622496147919877,1.0,7.757112167277983,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Piloto,0.0015408320493066256,"Ceri, Andrea de'",0.0023112480739599386,0.5,7.757112167277983,[201],['316.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ceri, Andrea de'",0.0023112480739599386,Piloto,0.0015408320493066256,0.3333333333333333,7.757112167277983,[201],['316.0'],['5'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tafi, Andrea",0.00539291217257319,Apollonio,0.0007704160246533128,0.14285714285714285,7.534719745941535,[49],['73.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Apollonio,0.0007704160246533128,"Tafi, Andrea",0.00539291217257319,1.0,7.534719745941535,[49],['73.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Casentino, Jacopo di",0.00539291217257319,"Daddi, Bernardo",0.0007704160246533128,0.14285714285714285,7.534719745941535,[25],['15.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Partigiani, Pagno di Lapo",0.0007704160246533128,Michelozzo Michelozzi,0.00539291217257319,1.0,7.534719745941535,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Michelozzo Michelozzi,0.00539291217257319,"Partigiani, Pagno di Lapo",0.0007704160246533128,0.14285714285714285,7.534719745941535,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Daddi, Bernardo",0.0007704160246533128,"Casentino, Jacopo di",0.00539291217257319,1.0,7.534719745941535,[25],['15.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Maiano, Giuliano da",0.00539291217257319,"Donzello, Polito del",0.0007704160246533128,0.14285714285714285,7.534719745941535,[14],['14.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Donzello, Polito del",0.0007704160246533128,"Maiano, Giuliano da",0.00539291217257319,1.0,7.534719745941535,[14],['14.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.00539291217257319,Tribolo (Niccolï¿½),0.0007704160246533128,0.14285714285714285,7.534719745941535,[232],['329.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Albertinelli, Mariotto",0.00539291217257319,Visino,0.0007704160246533128,0.14285714285714285,7.534719745941535,[170],['225.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Visino,0.0007704160246533128,"Albertinelli, Mariotto",0.00539291217257319,1.0,7.534719745941535,[170],['225.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Caravaggio, Polidoro da (Polidoro Caldara)",0.00539291217257319,Maturino,0.0015408320493066256,0.2857142857142857,7.534719745941535,"[182, 176]","['257.0', '248.0']","['4', '4']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Maturino,0.0015408320493066256,"Caravaggio, Polidoro da (Polidoro Caldara)",0.00539291217257319,1.0,7.534719745941535,"[182, 176]","['257.0', '248.0']","['4', '4']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Tribolo (Niccolï¿½),0.0007704160246533128,"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.00539291217257319,1.0,7.534719745941535,[232],['329.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
