artist1,probability_of_artist1,artist2,probability_of_artist2,shared_probability,pmi_score,pages,paragraphs,volume,pmi_activity,start,end
"Squarcione, Jacopo",0.001984126984126984,"Mantegna, Andrea",0.008928571428571428,1.0,6.807354922057604,"[280, 280]","['329.0', '328.0']","['2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Biagio (pupil of Botticelli),0.000992063492063492,"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.008928571428571428,1.0,6.807354922057604,[251],['288.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Lotti, Lorenzetto (Lorenzo)",0.002976190476190476,"Romano, Paolo",0.002976190476190476,0.3333333333333333,6.807354922057604,[56],['71.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Sogliani, Giovanni Antonio",0.008928571428571428,"Lunetti, Tommaso di Stefano",0.000992063492063492,0.1111111111111111,6.807354922057604,[51],['67.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Lunetti, Tommaso di Stefano",0.000992063492063492,"Sogliani, Giovanni Antonio",0.008928571428571428,1.0,6.807354922057604,[51],['67.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Robbia, Luca della",0.00992063492063492,"Robbia, Agostino della",0.000992063492063492,0.1,6.655351828612554,[125],['101.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Robbia, Agostino della",0.000992063492063492,"Robbia, Luca della",0.00992063492063492,1.0,6.655351828612554,[125],['101.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Maiano, Benedetto da",0.010912698412698412,"Donzello, Polito del",0.000992063492063492,0.09090909090909091,6.5178483048626195,[14],['14.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Maiano, Benedetto da",0.010912698412698412,"Tasso, Domenico del",0.000992063492063492,0.09090909090909091,6.5178483048626195,[261],['301.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Donzello, Polito del",0.000992063492063492,"Maiano, Benedetto da",0.010912698412698412,1.0,6.5178483048626195,[14],['14.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Tasso, Domenico del",0.000992063492063492,"Maiano, Benedetto da",0.010912698412698412,1.0,6.5178483048626195,[261],['301.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Credi, Lorenzo di",0.010912698412698412,"Credi, Maestro",0.000992063492063492,0.09090909090909091,6.5178483048626195,[49],['60.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Credi, Maestro",0.000992063492063492,"Credi, Lorenzo di",0.010912698412698412,1.0,6.5178483048626195,[49],['60.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Memmi, Simone (Simone Martini, or Sanese)",0.011904761904761904,"Memmi, Lippo",0.002976190476190476,0.25,6.39231742277876,"[173, 172, 174]","['223.0', '220.0', '224.0']","['0', '0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Andrea",0.011904761904761904,"Pisano, Nino",0.000992063492063492,0.08333333333333333,6.39231742277876,[130],['175.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Andrea",0.011904761904761904,"Pisano, Tommaso",0.000992063492063492,0.08333333333333333,6.39231742277876,[130],['174.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Memmi, Lippo",0.002976190476190476,"Memmi, Simone (Simone Martini, or Sanese)",0.011904761904761904,1.0,6.39231742277876,"[173, 172, 174]","['223.0', '220.0', '224.0']","['0', '0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Nino",0.000992063492063492,"Pisano, Andrea",0.011904761904761904,1.0,6.39231742277876,[130],['175.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Tommaso",0.000992063492063492,"Pisano, Andrea",0.011904761904761904,1.0,6.39231742277876,[130],['174.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bellini, Gentile",0.005952380952380952,"Squarcione, Jacopo",0.001984126984126984,0.16666666666666666,6.39231742277876,[280],['329.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Squarcione, Jacopo",0.001984126984126984,"Bellini, Gentile",0.005952380952380952,0.5,6.39231742277876,[280],['329.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cosimo, Piero di",0.011904761904761904,"Barile, Gian (of Florence)",0.000992063492063492,0.08333333333333333,6.39231742277876,[85],['116.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Barile, Gian (of Florence)",0.000992063492063492,"Cosimo, Piero di",0.011904761904761904,1.0,6.39231742277876,[85],['116.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Aretino, Spinello",0.012896825396825396,"Daddi, Bernardo",0.000992063492063492,0.07692307692307693,6.276840205358824,[25],['15.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Daddi, Bernardo",0.000992063492063492,"Aretino, Spinello",0.012896825396825396,1.0,6.276840205358824,[25],['15.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghirlandajo, Domenico",0.013888888888888888,"Mainardi, Bastiano (Bastiano da San Gimignano)",0.000992063492063492,0.07142857142857142,6.169925001442312,[232],['265.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghirlandajo, Domenico",0.013888888888888888,"Ghirlandajo, David",0.000992063492063492,0.07142857142857142,6.169925001442312,[230],['262.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Mainardi, Bastiano (Bastiano da San Gimignano)",0.000992063492063492,"Ghirlandajo, Domenico",0.013888888888888888,1.0,6.169925001442312,[232],['265.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghirlandajo, David",0.000992063492063492,"Ghirlandajo, Domenico",0.013888888888888888,1.0,6.169925001442312,[230],['262.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.006944444444444444,"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.001984126984126984,0.14285714285714285,6.169925001442312,[237],['329.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.001984126984126984,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.006944444444444444,0.5,6.169925001442312,[237],['329.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Siena, Michelagnolo da",0.000992063492063492,"Peruzzi, Baldassarre (Baldassarre da Siena)",0.013888888888888888,1.0,6.169925001442312,[136],['199.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.013888888888888888,"Siena, Michelagnolo da",0.000992063492063492,0.07142857142857142,6.169925001442312,[136],['199.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.013888888888888888,"San Gallo, Antonio da (the younger)",0.000992063492063492,0.07142857142857142,6.169925001442312,[72],['100.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.013888888888888888,Vitruvius,0.000992063492063492,0.07142857142857142,6.169925001442312,[70],['95.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"San Gallo, Antonio da (the younger)",0.000992063492063492,"Peruzzi, Baldassarre (Baldassarre da Siena)",0.013888888888888888,1.0,6.169925001442312,[72],['100.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Vitruvius,0.000992063492063492,"Peruzzi, Baldassarre (Baldassarre da Siena)",0.013888888888888888,1.0,6.169925001442312,[70],['95.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bellini, Giovanni",0.01488095238095238,"Vivarino, Luigi",0.000992063492063492,0.06666666666666667,6.070389327891398,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Bellini, Giovanni",0.01488095238095238,"Ravenna, Rondinello da (Niccolï¿½ Rondinello)",0.000992063492063492,0.06666666666666667,6.070389327891398,[264],['369.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Viniziano, Domenico (Domenico da Venezia)",0.00496031746031746,"Messina, Antonello da",0.002976190476190476,0.2,6.070389327891398,[63],['69.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Messina, Antonello da",0.002976190476190476,"Viniziano, Domenico (Domenico da Venezia)",0.00496031746031746,0.3333333333333333,6.070389327891398,[63],['69.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vivarino, Luigi",0.000992063492063492,"Bellini, Giovanni",0.01488095238095238,1.0,6.070389327891398,[178],['195.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Lombardi, Alfonso",0.00496031746031746,"Vecelli, Tiziano (Tiziano da Cadore)",0.002976190476190476,0.2,6.070389327891398,[133],['195.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ravenna, Rondinello da (Niccolï¿½ Rondinello)",0.000992063492063492,"Bellini, Giovanni",0.01488095238095238,1.0,6.070389327891398,[264],['369.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vecelli, Tiziano (Tiziano da Cadore)",0.002976190476190476,"Lombardi, Alfonso",0.00496031746031746,0.3333333333333333,6.070389327891398,[133],['195.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Verrocchio, Andrea",0.015873015873015872,Orsino,0.000992063492063492,0.0625,5.977279923499917,[275],['324.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pecori, Domenico",0.001984126984126984,"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.007936507936507936,0.5,5.977279923499917,[257],['358.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Orsino,0.000992063492063492,"Verrocchio, Andrea",0.015873015873015872,1.0,5.977279923499917,[275],['324.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.007936507936507936,"Pecori, Domenico",0.001984126984126984,0.125,5.977279923499917,[257],['358.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Castagno, Andrea dal (Andrea degli Impiccati)",0.012896825396825396,"Viniziano, Domenico (Domenico da Venezia)",0.00496031746031746,0.3076923076923077,5.9549121104714615,"[103, 104, 101, 101]","['116.0', '117.0', '113.0', '112.0']","['2', '2', '2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Viniziano, Domenico (Domenico da Venezia)",0.00496031746031746,"Castagno, Andrea dal (Andrea degli Impiccati)",0.012896825396825396,0.8,5.9549121104714615,"[103, 104, 101, 101]","['116.0', '117.0', '113.0', '112.0']","['2', '2', '2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Giovanni",0.011904761904761904,Agostino (of Siena),0.002976190476190476,0.16666666666666666,5.807354922057605,"[97, 98]","['129.0', '130.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Agostino (of Siena),0.002976190476190476,"Pisano, Giovanni",0.011904761904761904,0.6666666666666666,5.807354922057605,"[97, 98]","['129.0', '130.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Bartoluccio",0.002976190476190476,"Pollaiuolo, Antonio",0.005952380952380952,0.3333333333333333,5.807354922057605,[237],['268.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pollaiuolo, Antonio",0.005952380952380952,"Ghiberti, Bartoluccio",0.002976190476190476,0.16666666666666666,5.807354922057605,[237],['268.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Rosselli, Cosimo",0.005952380952380952,"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002976190476190476,0.16666666666666666,5.807354922057605,[165],['215.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002976190476190476,"Rosselli, Cosimo",0.005952380952380952,0.3333333333333333,5.807354922057605,[165],['215.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.002976190476190476,"Urbino, Timoteo da (Timoteo della Vite)",0.005952380952380952,0.3333333333333333,5.807354922057605,[11],['11.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Urbino, Timoteo da (Timoteo della Vite)",0.005952380952380952,"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.002976190476190476,0.16666666666666666,5.807354922057605,[11],['11.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.001984126984126984,"Sogliani, Giovanni Antonio",0.008928571428571428,0.5,5.807354922057605,[162],['236.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Sogliani, Giovanni Antonio",0.008928571428571428,"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.001984126984126984,0.1111111111111111,5.807354922057605,[162],['236.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Buffalmacco, Buonamico",0.018849206349206348,"Giovanni, Bruno di",0.001984126984126984,0.10526315789473684,5.729352410056332,"[147, 145]","['192.0', '188.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Giovanni, Bruno di",0.001984126984126984,"Buffalmacco, Buonamico",0.018849206349206348,1.0,5.729352410056332,"[147, 145]","['192.0', '188.0']","['0', '0']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.00992063492063492,"Angelo, Lorentino d'",0.001984126984126984,0.1,5.655351828612554,[22],['24.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Angelo, Lorentino d'",0.001984126984126984,"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.00992063492063492,0.5,5.655351828612554,[22],['24.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006944444444444444,"Feltro, Morto da",0.002976190476190476,0.14285714285714285,5.584962500721157,[228],['320.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.020833333333333332,"Santi, Giovanni de'",0.000992063492063492,0.047619047619047616,5.584962500721157,[210],['282.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.020833333333333332,"Luigi, Andrea (L' Ingegno)",0.000992063492063492,0.047619047619047616,5.584962500721157,[47],['52.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002976190476190476,"Albertinelli, Mariotto",0.006944444444444444,0.3333333333333333,5.584962500721157,[165],['215.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Albertinelli, Mariotto",0.006944444444444444,"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002976190476190476,0.14285714285714285,5.584962500721157,[165],['215.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Santi, Giovanni de'",0.000992063492063492,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.020833333333333332,1.0,5.584962500721157,[210],['282.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Luigi, Andrea (L' Ingegno)",0.000992063492063492,"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.020833333333333332,1.0,5.584962500721157,[47],['52.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Feltro, Morto da",0.002976190476190476,"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.006944444444444444,0.3333333333333333,5.584962500721157,[228],['320.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Maiano, Benedetto da",0.010912698412698412,"Cellini, Baccio",0.001984126984126984,0.09090909090909091,5.5178483048626195,[264],['306.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cellini, Baccio",0.001984126984126984,"Maiano, Benedetto da",0.010912698412698412,0.5,5.5178483048626195,[264],['306.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Dï¿½rer, Albrecht",0.000992063492063492,"Urbino, Bramante da",0.022817460317460316,1.0,5.453717967442904,[232],['320.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Urbino, Bramante da",0.022817460317460316,"Dï¿½rer, Albrecht",0.000992063492063492,0.043478260869565216,5.453717967442904,[232],['320.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Urbino, Bramante da",0.022817460317460316,Ventura,0.000992063492063492,0.043478260869565216,5.453717967442904,[147],['193.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Ventura,0.000992063492063492,"Urbino, Bramante da",0.022817460317460316,1.0,5.453717967442904,[147],['193.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pisano, Giovanni",0.011904761904761904,Agnolo (of Siena),0.001984126984126984,0.08333333333333333,5.392317422778761,[97],['129.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Agnolo (of Siena),0.001984126984126984,"Pisano, Giovanni",0.011904761904761904,0.5,5.392317422778761,[97],['129.0'],['0'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Starnina, Gherardo",0.003968253968253968,"Viniziano, Antonio",0.005952380952380952,0.25,5.392317422778761,[43],['34.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Viniziano, Antonio",0.005952380952380952,"Starnina, Gherardo",0.003968253968253968,0.16666666666666666,5.392317422778761,[43],['34.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Costa, Lorenzo",0.00496031746031746,"Ferrarese, Ercole (Ercole da Ferrara)",0.00496031746031746,0.2,5.3334237337251915,[168],['182.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ferrarese, Ercole (Ercole da Ferrara)",0.00496031746031746,"Costa, Lorenzo",0.00496031746031746,0.2,5.3334237337251915,[168],['182.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Montelupo, Baccio da",0.00496031746031746,"Montelupo, Raffaello da",0.00496031746031746,0.2,5.3334237337251915,[43],['53.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Montelupo, Raffaello da",0.00496031746031746,"Montelupo, Baccio da",0.00496031746031746,0.2,5.3334237337251915,[43],['53.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Maiano, Benedetto da",0.010912698412698412,"Maiano, Giuliano da",0.006944444444444444,0.2727272727272727,5.295455883526171,"[13, 14, 14]","['12.0', '14.0', '13.0']","['2', '2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Maiano, Giuliano da",0.006944444444444444,"Maiano, Benedetto da",0.010912698412698412,0.42857142857142855,5.295455883526171,"[13, 14, 14]","['12.0', '14.0', '13.0']","['2', '2', '2']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Castagno, Andrea dal (Andrea degli Impiccati)",0.012896825396825396,Pesello,0.001984126984126984,0.07692307692307693,5.276840205358825,[117],['130.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Pesello,0.001984126984126984,"Castagno, Andrea dal (Andrea degli Impiccati)",0.012896825396825396,0.5,5.276840205358825,[117],['130.0'],['2'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Franciabigio (Francia),0.012896825396825396,"Pontormo, Jacopo da (Jacopo Carrucci)",0.001984126984126984,0.07692307692307693,5.276840205358825,[221],['311.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pontormo, Jacopo da (Jacopo Carrucci)",0.001984126984126984,Franciabigio (Francia),0.012896825396825396,0.5,5.276840205358825,[221],['311.0'],['4'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Filarete, Antonio",0.003968253968253968,Michelozzo Michelozzi,0.006944444444444444,0.25,5.169925001442312,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Michelozzo Michelozzi,0.006944444444444444,"Filarete, Antonio",0.003968253968253968,0.14285714285714285,5.169925001442312,[270],['249.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Correggio, Antonio da",0.003968253968253968,"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.006944444444444444,0.25,5.169925001442312,[120],['151.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.006944444444444444,"Correggio, Antonio da",0.003968253968253968,0.14285714285714285,5.169925001442312,[120],['151.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Vinci, Leonardo da",0.028769841269841268,Salai,0.000992063492063492,0.034482758620689655,5.119298928372345,[99],['126.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Salai,0.000992063492063492,"Vinci, Leonardo da",0.028769841269841268,1.0,5.119298928372345,[99],['126.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Pollaiuolo, Antonio",0.005952380952380952,"Cronaca, Il (Simone del Pollaiuolo)",0.00496031746031746,0.16666666666666666,5.070389327891398,[265],['370.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Cronaca, Il (Simone del Pollaiuolo)",0.00496031746031746,"Pollaiuolo, Antonio",0.005952380952380952,0.2,5.070389327891398,[265],['370.0'],['3'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,"Ghiberti, Bonaccorso",0.001984126984126984,0.0625,4.977279923499917,"[160, 160]","['144.0', '143.0']","['1', '1']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,"Valdambrina, Francesco di",0.000992063492063492,0.03125,4.977279923499917,[200],['180.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,"Colle, Simone da (Simone de' Bronzi)",0.001984126984126984,0.0625,4.977279923499917,"[200, 146]","['180.0', '123.0']","['1', '1']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,"Ghiberti, Vittorio",0.000992063492063492,0.03125,4.977279923499917,[162],['147.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,Polycletus,0.000992063492063492,0.03125,4.977279923499917,[160],['143.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Bonaccorso",0.001984126984126984,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,1.0,4.977279923499917,"[160, 160]","['144.0', '143.0']","['1', '1']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Valdambrina, Francesco di",0.000992063492063492,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,1.0,4.977279923499917,[200],['180.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Colle, Simone da (Simone de' Bronzi)",0.001984126984126984,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,1.0,4.977279923499917,"[200, 146]","['180.0', '123.0']","['1', '1']",pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
"Ghiberti, Vittorio",0.000992063492063492,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,1.0,4.977279923499917,[162],['147.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
Polycletus,0.000992063492063492,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.031746031746031744,1.0,4.977279923499917,[160],['143.0'],['1'],pmi_activity_2024-05-15,2024-05-15T11:56:04,2024-05-15T11:56:04
