artist1,artist2,dice_coefficient,page,paragraph,activity,start,end
"Uccello, Paolo",Donato (Donatello),0.3076923076923077,138,114,dice_activity_biography-level_2024-05-15,2024-05-15T12:25:22,2024-05-15T12:25:22
"Uccello, Paolo",Donato (Donatello),0.3076923076923077,139,116,dice_activity_biography-level_2024-05-15,2024-05-15T12:25:22,2024-05-15T12:25:22
