artist1,artist2,dice_coefficient,page,paragraph,activity,start,end
"Cavallini, Pietro",Giotto,0.3333333333333333,161,203,dice_activity_biography-level_2024-05-15,2024-05-15T11:58:48,2024-05-15T11:58:48
"Cavallini, Pietro","Angelico, Fra (Fra Giovanni da Fiesole)",0.3333333333333333,162,204,dice_activity_biography-level_2024-05-15,2024-05-15T11:58:48,2024-05-15T11:58:48
