artist1,artist2,dice_coefficient,page,paragraph,activity,start,end
"Starnina, Gherardo","Viniziano, Antonio",0.4,43,34,dice_activity_biography-level_2024-05-15,2024-05-15T12:25:22,2024-05-15T12:25:22
