artist1,artist2,dice_coefficient,page,paragraph,activity,start,end
Michelozzo Michelozzi,Donato (Donatello),0.25,259,241,dice_activity_biography-level_2024-05-15,2024-05-15T12:25:22,2024-05-15T12:25:22
Michelozzo Michelozzi,"Partigiani, Pagno di Lapo",0.25,270,249,dice_activity_biography-level_2024-05-15,2024-05-15T12:25:22,2024-05-15T12:25:22
Michelozzo Michelozzi,"Filarete, Antonio",0.25,270,249,dice_activity_biography-level_2024-05-15,2024-05-15T12:25:22,2024-05-15T12:25:22
"Partigiani, Pagno di Lapo","Filarete, Antonio",1.0,270,249,dice_activity_biography-level_2024-05-15,2024-05-15T12:25:22,2024-05-15T12:25:22
