artist1,artist2,shared_count,pmi_score,page,paragraph,activity,start,end
Masaccio,"Uccello, Paolo",1,0.19264507794239583,184,163,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
Masaccio,"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",1,0.19264507794239583,190,171,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
