artist1,artist2,shared_count,pmi_score,page,paragraph,activity,start,end
Giotto,"Sanese, Ugolino (Ugolino da Siena)",1,0.8479969065549501,113,154,pmi_activity_biography-level_2024-05-15,2024-05-15T11:58:51,2024-05-15T11:58:51
