artist1,artist2,shared_count,pmi_score,page,paragraph,activity,start,end
Donato (Donatello),"Valdambrina, Francesco di",1,2.6114347120823473,200,180,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
Donato (Donatello),"Colle, Simone da (Simone de' Bronzi)",1,2.6114347120823473,200,180,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
Donato (Donatello),"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",1,1.0264722113611913,200,180,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
Donato (Donatello),"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",1,1.0264722113611913,201,181,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
Donato (Donatello),"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",1,1.0264722113611913,201,182,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
Donato (Donatello),"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",1,1.0264722113611913,204,184,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
"Valdambrina, Francesco di","Colle, Simone da (Simone de' Bronzi)",1,5.78135971352466,200,180,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
"Valdambrina, Francesco di","Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",1,2.1963972128035034,200,180,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
"Colle, Simone da (Simone de' Bronzi)","Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",1,2.1963972128035034,200,180,pmi_activity_biography-level_2024-05-15,2024-05-15T12:25:25,2024-05-15T12:25:25
