artist1,artist2,dice_coefficient,pages,paragraphs,volume,dice_acitivty,start,end
"Cimabue, Giovanni","Tafi, Andrea",0.16,"[56, 47]","['79.0', '70.0']","['0', '0']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,Stefano,0.1568627450980392,"[112, 110, 111, 109]","['153.0', '148.0', '149.0', '147.0']","['0', '0', '0', '0']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pisano, Andrea","Pisano, Nino",0.15384615384615385,[130],['175.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pisano, Andrea","Pisano, Tommaso",0.15384615384615385,[130],['174.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Maiano, Benedetto da","Cellini, Baccio",0.15384615384615385,[264],['306.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Albertinelli, Mariotto","San Marco, Fra Bartolommeo di (Baccio della Porta)",0.15384615384615385,[165],['215.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Cosimo, Piero di","Barile, Gian (of Florence)",0.15384615384615385,[85],['116.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ammanati, Bartolommeo","Vasari, Giorgio",0.15384615384615385,[99],['128.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vecelli, Tiziano (Tiziano da Cadore)","Lombardi, Alfonso",0.15384615384615385,[133],['195.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Mosca, Simone","Moschino, Francesco",0.15384615384615385,[194],['261.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Garofalo, Benvenuto (Benvenuto Tisi)","Boccaccino, Boccaccio",0.15384615384615385,[24],['26.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Verrocchio, Andrea","Vinci, Leonardo da",0.1509433962264151,"[271, 90, 92, 112]","['315.0', '107.0', '111.0', '156.0']","['2', '3', '3', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Gallo, Giuliano da","Urbino, Bramante da",0.14814814814814814,"[202, 145, 6, 123]","['274.0', '189.0', '9.0', '208.0']","['3', '3', '5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.1476510067114094,"[247, 237, 78, 77, 108, 78, 208, 146, 103, 145, 147]","['342.0', '329.0', '107.0', '103.0', '156.0', '106.0', '323.0', '239.0', '173.0', '238.0', '241.0']","['3', '3', '4', '4', '4', '4', '5', '5', '5', '5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pisano, Giovanni",Agnolo (of Siena),0.14285714285714285,[97],['129.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Aretino, Spinello","Daddi, Bernardo",0.14285714285714285,[25],['15.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Torrigiano,"Credi, Lorenzo di",0.14285714285714285,[186],['241.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Tribolo (Niccolï¿½),"Tasso, Battista del",0.14285714285714285,"[35, 34, 30]","['41.0', '40.0', '37.0']","['6', '6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vasari, Giorgio","Cellini, Benvenuto",0.14285714285714285,[99],['128.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Bandinelli, Baccio (Baccio de' Brandini)",0.14184397163120568,"[111, 81, 98, 58, 58, 66, 68, 72, 67, 163]","['191.0', '104.0', '125.0', '71.0', '70.0', '82.0', '84.0', '89.0', '83.0', '208.0']","['5', '6', '6', '6', '6', '6', '6', '6', '6', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)","Vasari, Lazzaro (the elder)",0.13333333333333333,[51],['58.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Castagno, Andrea dal (Andrea degli Impiccati)",Pesello,0.13333333333333333,[117],['130.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosselli, Cosimo","Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.13333333333333333,[189],['216.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Dï¿½rer, Albrecht","Schongauer, Martin (Martino)",0.13333333333333333,[92],['156.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Carpi, Girolamo da (Girolamo da Ferrara)","Dossi, Dosso",0.13333333333333333,[33],['43.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Peruzzi, Baldassarre (Baldassarre da Siena)","Siena, Michelagnolo da",0.13333333333333333,[136],['199.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Vasari, Giorgio",0.13333333333333333,"[170, 165, 164]","['220.0', '213.0', '211.0']","['7', '7', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Gherardi, Cristofano (Doceno)","Veltroni, Stefano",0.13333333333333333,"[122, 123]","['154.0', '156.0']","['6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Gherardi, Cristofano (Doceno)","Pagani, Lattanzio",0.13333333333333333,"[128, 128]","['159.0', '160.0']","['6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Zucchero, Federigo","Palladio, Andrea",0.13333333333333333,[233],['310.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pontormo, Jacopo da (Jacopo Carrucci)","Bronzino, Agnolo",0.1276595744680851,"[176, 148, 168]","['239.0', '188.0', '225.0']","['6', '6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo",Tribolo (Niccolï¿½),0.12727272727272726,"[10, 81, 11, 32, 10, 112, 14]","['10.0', '104.0', '11.0', '38.0', '9.0', '142.0', '15.0']","['6', '6', '6', '6', '6', '6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Mantegna, Andrea","Bellini, Gentile",0.125,[280],['329.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Maiano, Benedetto da","Cronaca, Il (Simone del Pollaiuolo)",0.125,[266],['372.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosselli, Cosimo","Albertinelli, Mariotto",0.125,[165],['215.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Correggio, Antonio da","Carpi, Girolamo da (Girolamo da Ferrara)",0.125,[30],['38.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Peruzzi, Baldassarre (Baldassarre da Siena)",Vitruvius,0.125,[70],['95.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Bugiardini, Giuliano",0.11904761904761904,"[183, 107, 112, 112, 110]","['291.0', '134.0', '143.0', '142.0', '140.0']","['5', '6', '6', '6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)","Colle, Simone da (Simone de' Bronzi)",0.11764705882352941,"[200, 146]","['180.0', '123.0']","['1', '1']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)","Ghiberti, Bonaccorso",0.11764705882352941,"[160, 160]","['143.0', '144.0']","['1', '1']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bellini, Giovanni","Vivarino, Luigi",0.11764705882352941,[178],['195.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bellini, Giovanni","Ravenna, Rondinello da (Niccolï¿½ Rondinello)",0.11764705882352941,[264],['369.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Carpi, Girolamo da (Girolamo da Ferrara)","Vecelli, Tiziano (Tiziano da Cadore)",0.11764705882352941,[33],['43.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Liberale,"Turbido, Francesco (Il Moro)",0.11764705882352941,[23],['42.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)","Ceri, Andrea de'",0.11538461538461539,"[201, 191, 190]","['316.0', '300.0', '299.0']","['5', '5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)","Ghiberti, Bartoluccio",0.11428571428571428,"[144, 146]","['119.0', '123.0']","['1', '1']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosso, Il (Giovan Battista de' Rossi)","Lappoli, Giovanni Antonio",0.11428571428571428,"[260, 260]","['387.0', '386.0']","['5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Robbia, Luca della","Spinelli, Parri",0.1111111111111111,[174],['157.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Verrocchio, Andrea",Orsino,0.1111111111111111,[275],['324.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Domenico","Mainardi, Bastiano (Bastiano da San Gimignano)",0.1111111111111111,[232],['265.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Costa, Lorenzo","Garofalo, Benvenuto (Benvenuto Tisi)",0.1111111111111111,[24],['27.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosselli, Cosimo","Cosimo, Piero di",0.1111111111111111,[125],['159.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Correggio, Antonio da","Garofalo, Benvenuto (Benvenuto Tisi)",0.1111111111111111,[30],['38.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ricciarelli, Daniello (Daniello da Volterra)","Mazzoni, Giulio",0.1111111111111111,[210],['263.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Colle, Simone da (Simone de' Bronzi)",0.10810810810810811,"[200, 146]","['180.0', '123.0']","['1', '1']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Banco, Nanni d' Antonio di",0.10810810810810811,"[113, 114]","['89.0', '90.0']","['1', '1']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bandinelli, Baccio (Baccio de' Brandini)","Cellini, Benvenuto",0.10666666666666667,"[93, 100, 93, 96]","['119.0', '130.0', '118.0', '123.0']","['6', '6', '6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Domenico","Ghirlandajo, Ridolfo",0.10526315789473684,"[280, 63]","['383.0', '101.0']","['3', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Domenico","Ghirlandajo, Benedetto",0.10526315789473684,[59],['95.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Mantegna, Andrea",Liberale,0.10526315789473684,[15],['27.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosselli, Cosimo",Franciabigio (Francia),0.10526315789473684,[88],['121.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Signorelli, Luca (Luca da Cortona)","Genga, Girolamo",0.10526315789473684,[199],['264.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bugiardini, Giuliano","Bronzino, Agnolo",0.10526315789473684,[113],['145.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bandinelli, Baccio (Baccio de' Brandini)","Agnolo, Giuliano di Baccio d'",0.10526315789473684,"[69, 72, 89, 84]","['122.0', '123.0', '113.0', '108.0']","['5', '5', '6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)","Feltro, Morto da",0.10526315789473684,[229],['323.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Genga, Girolamo","Genga, Bartolommeo",0.10526315789473684,[208],['282.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Uccello, Paolo",Masaccio,0.1,[184],['163.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Domenico",Gherardo (of Florence),0.1,[213],['243.0'],['2'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Gallo, Giuliano da","Giocondo, Fra",0.1,"[6, 126]","['9.0', '211.0']","['5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Mazzuoli, Francesco (Parmigiano)","Trento, Antonio da (Antonio Fantuzzi)",0.1,[107],['183.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sansovino, Jacopo (Jacopo Tatti)","Franco, Battista (Battista Semolei)",0.1,[100],['145.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Beccafumi, Domenico (Domenico di Pace)","Trento, Antonio da (Antonio Fantuzzi)",0.1,[107],['183.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Beccafumi, Domenico (Domenico di Pace)","Catanei, Piero",0.1,[250],['376.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Beccafumi, Domenico (Domenico di Pace)","Bazzi, Giovanni Antonio (Il Sodoma)",0.1,[236],['356.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Michele, Michele","San Michele, Matteo",0.1,[219],['294.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Michele, Michele","San Michele, Paolo",0.1,[226],['306.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Spinelli, Parri","Aretino, Spinello",0.09523809523809523,[178],['162.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Duccio,"Beccafumi, Domenico (Domenico di Pace)",0.09523809523809523,[244],['369.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.09523809523809523,"[44, 242, 211, 211, 210, 248]","['48.0', '337.0', '283.0', '284.0', '282.0', '338.0']","['3', '3', '3', '3', '3', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Contucci, Andrea (Andrea Sansovino)","Cioli, Simone",0.09523809523809523,[189],['254.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Genga, Bartolommeo","Franco, Battista (Battista Semolei)",0.09523809523809523,[98],['141.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Gallo, Aristotile (Bastiano) da",Jacone (Jacopo),0.09523809523809523,[16],['17.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Sanzio, Raffaello (Raffaello da Urbino)",0.09302325581395349,"[242, 244, 243, 223, 201, 176, 235, 174]","['337.0', '339.0', '338.0', '304.0', '272.0', '281.0', '355.0', '279.0']","['3', '3', '3', '3', '3', '5', '5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buonarroti, Michelagnolo","Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.09302325581395349,"[183, 176, 176, 174]","['291.0', '280.0', '281.0', '279.0']","['5', '5', '5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Tribolo (Niccolï¿½),"Vinci, Pierino (Piero) da",0.09302325581395349,"[43, 43]","['48.0', '49.0']","['6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Cimabue, Giovanni",Margaritone,0.09090909090909091,[63],['89.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pisano, Andrea","Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.09090909090909091,"[147, 154]","['124.0', '136.0']","['1', '1']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Gaddi, Taddeo","Gaddi, Agnolo",0.09090909090909091,[217],['280.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",Franciabigio (Francia),0.09090909090909091,[232],['328.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Castelfranco, Giorgione da","Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.09090909090909091,[173],['277.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Dï¿½rer, Albrecht","Francia, Francesco",0.09090909090909091,[96],['160.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Albertinelli, Mariotto","Bugiardini, Giuliano",0.09090909090909091,[108],['137.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Ridolfo",Nunziata,0.09090909090909091,[61],['99.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Ridolfo","Ghirlandajo, Michele di Ridolfo",0.09090909090909091,[66],['110.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Mazzuoli, Francesco (Parmigiano)","Carpi, Ugo da",0.09090909090909091,[107],['183.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sansovino, Jacopo (Jacopo Tatti)",Tribolo (Niccolï¿½),0.09090909090909091,"[5, 4]","['4.0', '3.0']","['6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Carpi, Ugo da","Beccafumi, Domenico (Domenico di Pace)",0.09090909090909091,[107],['183.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Gaddi, Taddeo","Casentino, Jacopo di",0.08695652173913043,[23],['12.0'],['1'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Verrocchio, Andrea","Rustici, Giovan Francesco",0.08695652173913043,[112],['156.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Donato (Donatello),"Uccello, Paolo",0.0851063829787234,"[138, 139]","['114.0', '116.0']","['1', '1']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vinci, Leonardo da","Credi, Lorenzo di",0.0851063829787234,"[49, 50]","['61.0', '63.0']","['4', '4']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pontormo, Jacopo da (Jacopo Carrucci)","Lappoli, Giovanni Antonio",0.0851063829787234,"[256, 256]","['381.0', '380.0']","['5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Orcagna, Andrea di Cione","Buffalmacco, Buonamico",0.08333333333333333,[190],['251.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Lapo, Arnolfo di (Arnolfo Lapi)","Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.08333333333333333,"[25, 22]","['31.0', '27.0']","['0', '0']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bellini, Giovanni","Castelfranco, Giorgione da",0.08333333333333333,[173],['277.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Ridolfo","Ceri, Andrea de'",0.08333333333333333,[191],['300.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sarto, Andrea del (Andrea d' Agnolo)","Pontormo, Jacopo da (Jacopo Carrucci)",0.08333333333333333,"[221, 104, 148, 148]","['311.0', '148.0', '188.0', '187.0']","['4', '4', '6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)","Pontormo, Jacopo da (Jacopo Carrucci)",0.08163265306122448,"[149, 150]","['189.0', '190.0']","['6', '6']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Verrocchio, Andrea","Castelfranco, Giorgione da",0.08,[112],['144.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Domenico","Granacci, Francesco (Il Granaccio)",0.08,[57],['102.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Montelupo, Baccio da","Contucci, Andrea (Andrea Sansovino)",0.08,[43],['53.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Urbino, Bramante da",0.07936507936507936,"[232, 143, 223, 237, 6]","['320.0', '186.0', '304.0', '329.0', '9.0']","['3', '3', '3', '3', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
Giotto,"Gaddi, Gaddo",0.07692307692307693,"[177, 57]","['229.0', '83.0']","['0', '0']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Buffalmacco, Buonamico","Tafi, Andrea",0.07692307692307693,[136],['178.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Bugiardini, Giuliano","Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.07692307692307693,[183],['291.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Montelupo, Raffaello da","Contucci, Andrea (Andrea Sansovino)",0.07692307692307693,[43],['53.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Contucci, Andrea (Andrea Sansovino)","Rustici, Giovan Francesco",0.07692307692307693,[114],['159.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",Piloto,0.07547169811320754,"[201, 206]","['316.0', '321.0']","['5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)","Santi, Giovanni de'",0.07407407407407407,[210],['282.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)","Luigi, Andrea (L' Ingegno)",0.07407407407407407,[47],['52.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da",Ventura,0.07407407407407407,[147],['193.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da","Trevio, Bernardino da (Bernardino Zenale)",0.07407407407407407,[53],['84.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Salviati, Francesco (Francesco de' Rossi)","Ricciarelli, Daniello (Daniello da Volterra)",0.07407407407407407,"[185, 208]","['236.0', '260.0']","['7', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"San Gallo, Antonio da (the younger)","Melighino, Jacomo (Jacopo Melighini)",0.07407407407407407,[140],['233.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)","Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.07272727272727272,"[153, 211]","['226.0', '326.0']","['4', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Memmi, Simone (Simone Martini, or Sanese)","Gaddi, Taddeo",0.07142857142857142,[185],['243.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Pisano, Andrea","Gaddi, Taddeo",0.07142857142857142,[128],['172.0'],['0'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Verrocchio, Andrea","Credi, Lorenzo di",0.07142857142857142,[49],['62.0'],['4'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Ghirlandajo, Domenico","Credi, Lorenzo di",0.07142857142857142,[280],['383.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da","Claudio, Maestro",0.07142857142857142,[254],['352.0'],['3'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Urbino, Bramante da",Bramantino (Bartolommeo Suardi),0.07142857142857142,[53],['84.0'],['7'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Piombo, Fra Sebastiano Viniziano del (Sebastiano Luciani)",0.07017543859649122,"[174, 176, 177, 174]","['278.0', '281.0', '282.0', '279.0']","['5', '5', '5', '5']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Sanzio, Raffaello (Raffaello da Urbino)","Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.06896551724137931,"[237, 194, 74, 74]","['329.0', '304.0', '117.0', '116.0']","['3', '5', '7', '7']",dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Rosso, Il (Giovan Battista de' Rossi)",Baviera,0.06896551724137931,[109],['187.0'],['5'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
"Gherardi, Cristofano (Doceno)","Cungi, Battista",0.06896551724137931,[122],['153.0'],['6'],dice_activity_2024-05-15,2024-05-15T11:56:01,2024-05-15T11:56:02
