artist1,artist2,shared_count,pmi_score,page,paragraph,activity,start,end
"Gaddi, Gaddo",Giotto,1,0.48542682717024166,57,83,pmi_activity_biography-level_2024-05-15,2024-05-15T11:58:51,2024-05-15T11:58:51
